EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
149,28,0.0,Travel_Rarely,857,Research & Development,10,Sarjana,Other,1,Tinggi,Female,59,Tinggi,2,Research Scientist,Tinggi,Single,3660,7909,3,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,10,4,Sangat Tinggi,8,7,1,7
150,43,0.0,Travel_Frequently,957,Research & Development,28,Sarjana,Medical,1,Sedang,Female,72,Sangat Tinggi,1,Research Scientist,Tinggi,Single,4739,16090,4,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,18,2,Tinggi,3,2,1,2
152,30,0.0,Travel_Rarely,1465,Research & Development,1,Sarjana,Medical,1,Sangat Tinggi,Male,63,Tinggi,1,Research Scientist,Sedang,Married,3579,9369,0,Y,Yes,21,Luar Biasa,Rendah,80,1,12,2,Tinggi,11,9,5,7
153,33,0.0,Non-Travel,722,Sales,17,Sarjana,Life Sciences,1,Sangat Tinggi,Male,38,Tinggi,4,Manager,Tinggi,Single,17444,20489,1,Y,No,11,Sangat Baik,Sangat Tinggi,80,0,10,2,Tinggi,10,8,6,0
154,43,0.0,Travel_Rarely,177,Research & Development,8,Sarjana,Life Sciences,1,Rendah,Female,55,Tinggi,2,Manufacturing Director,Sedang,Divorced,4765,23814,4,Y,No,21,Luar Biasa,Tinggi,80,1,4,2,Sangat Tinggi,1,0,0,0
155,42,0.0,Travel_Frequently,458,Research & Development,26,Doktor,Medical,1,Rendah,Female,60,Tinggi,3,Research Director,Rendah,Married,13191,23281,3,Y,Yes,17,Sangat Baik,Tinggi,80,0,20,6,Tinggi,1,0,0,0
156,37,0.0,Travel_Rarely,921,Research & Development,10,Sarjana,Medical,1,Tinggi,Female,98,Tinggi,1,Laboratory Technician,Rendah,Married,3452,17663,6,Y,No,20,Luar Biasa,Sedang,80,1,17,3,Tinggi,5,4,0,3
160,24,0.0,Travel_Frequently,535,Sales,24,Sarjana,Medical,1,Sangat Tinggi,Male,38,Tinggi,1,Sales Representative,Sangat Tinggi,Married,2400,5530,0,Y,No,13,Sangat Baik,Tinggi,80,2,3,3,Tinggi,2,2,2,1
161,37,0.0,Non-Travel,1063,Research & Development,25,Doktor,Medical,1,Sedang,Female,72,Tinggi,2,Research Scientist,Tinggi,Married,4449,23866,3,Y,Yes,15,Sangat Baik,Rendah,80,2,15,2,Tinggi,13,11,10,7
162,37,0.0,Travel_Rarely,558,Sales,2,Sarjana,Marketing,1,Sangat Tinggi,Male,75,Tinggi,2,Sales Executive,Tinggi,Married,9602,3010,4,Y,Yes,11,Sangat Baik,Tinggi,80,1,17,3,Sedang,3,0,1,0
163,40,0.0,Travel_Frequently,1395,Research & Development,26,Sarjana,Medical,1,Sedang,Female,54,Tinggi,2,Research Scientist,Sedang,Divorced,5605,8504,1,Y,No,11,Sangat Baik,Rendah,80,1,20,2,Tinggi,20,7,2,13
165,55,1.0,Travel_Rarely,436,Sales,2,Di bawah perguruan tinggi,Medical,1,Tinggi,Male,37,Tinggi,2,Sales Executive,Sangat Tinggi,Single,5160,21519,4,Y,No,16,Sangat Baik,Tinggi,80,0,12,3,Sedang,9,7,7,3
166,34,0.0,Travel_Rarely,507,Sales,15,Perguruan tinggi,Medical,1,Tinggi,Female,66,Tinggi,2,Sales Executive,Rendah,Single,6125,23553,1,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,10,6,Sangat Tinggi,10,8,9,6
167,18,0.0,Travel_Rarely,812,Sales,10,Sarjana,Medical,1,Sangat Tinggi,Female,69,Sedang,1,Sales Representative,Tinggi,Single,1200,9724,1,Y,No,12,Sangat Baik,Rendah,80,0,0,2,Tinggi,0,0,0,0
168,41,0.0,Travel_Rarely,334,Sales,2,Magister,Life Sciences,1,Sangat Tinggi,Male,88,Tinggi,4,Manager,Sedang,Single,16015,15896,1,Y,No,19,Sangat Baik,Sedang,80,0,22,2,Tinggi,22,10,0,4
169,44,0.0,Travel_Frequently,383,Sales,1,Doktor,Marketing,1,Rendah,Female,79,Tinggi,2,Sales Executive,Tinggi,Married,4768,9282,7,Y,No,12,Sangat Baik,Tinggi,80,1,11,4,Sedang,1,0,0,0
170,42,0.0,Travel_Rarely,691,Sales,8,Magister,Marketing,1,Tinggi,Male,48,Tinggi,2,Sales Executive,Sedang,Married,6825,21173,0,Y,No,11,Sangat Baik,Sangat Tinggi,80,1,10,2,Tinggi,9,7,4,2
171,51,0.0,Travel_Rarely,313,Research & Development,3,Sarjana,Medical,1,Sangat Tinggi,Female,98,Tinggi,4,Healthcare Representative,Sedang,Single,13734,7192,3,Y,No,18,Sangat Baik,Tinggi,80,0,21,6,Tinggi,7,7,1,0
172,32,1.0,Travel_Rarely,515,Research & Development,1,Sarjana,Life Sciences,1,Sangat Tinggi,Male,62,Sedang,1,Laboratory Technician,Tinggi,Single,3730,9571,0,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,0,4,2,Rendah,3,2,1,2
174,31,0.0,Travel_Rarely,688,Sales,7,Sarjana,Life Sciences,1,Tinggi,Male,44,Sedang,3,Manager,Sangat Tinggi,Divorced,11557,25291,9,Y,No,21,Luar Biasa,Tinggi,80,1,10,3,Sedang,5,4,0,1
175,31,0.0,Travel_Frequently,853,Research & Development,1,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Female,96,Tinggi,2,Manufacturing Director,Rendah,Married,4148,11275,1,Y,No,12,Sangat Baik,Tinggi,80,1,4,1,Tinggi,4,3,0,3
176,30,1.0,Travel_Frequently,109,Research & Development,5,Sarjana,Medical,1,Sedang,Female,60,Tinggi,1,Laboratory Technician,Sedang,Single,2422,25725,0,Y,No,17,Sangat Baik,Rendah,80,0,4,3,Tinggi,3,2,1,2
177,36,0.0,Travel_Rarely,329,Research & Development,2,Sarjana,Life Sciences,1,Sangat Tinggi,Female,96,Tinggi,1,Research Scientist,Tinggi,Married,2543,11868,4,Y,No,13,Sangat Baik,Sedang,80,1,6,3,Tinggi,2,2,2,2
178,28,0.0,Travel_Rarely,895,Research & Development,15,Perguruan tinggi,Life Sciences,1,Rendah,Male,50,Tinggi,1,Laboratory Technician,Tinggi,Divorced,2207,22482,1,Y,No,16,Sangat Baik,Sangat Tinggi,80,1,4,5,Sedang,4,2,2,2
179,30,0.0,Travel_Rarely,1176,Research & Development,20,Sarjana,Other,1,Tinggi,Male,85,Tinggi,2,Manufacturing Director,Rendah,Married,9957,9096,0,Y,No,15,Sangat Baik,Tinggi,80,1,7,1,Sedang,6,2,0,2
180,35,0.0,Travel_Rarely,890,Sales,2,Sarjana,Marketing,1,Sangat Tinggi,Female,97,Tinggi,1,Sales Representative,Sangat Tinggi,Married,2014,9687,1,Y,No,13,Sangat Baik,Rendah,80,0,2,3,Tinggi,2,2,2,2
181,59,0.0,Travel_Rarely,1429,Research & Development,18,Magister,Medical,1,Sangat Tinggi,Male,67,Tinggi,3,Manufacturing Director,Sangat Tinggi,Single,10512,20002,6,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,25,6,Sedang,9,7,5,4
182,39,0.0,Non-Travel,1485,Research & Development,25,Perguruan tinggi,Life Sciences,1,Tinggi,Male,71,Tinggi,3,Healthcare Representative,Tinggi,Married,10920,3449,3,Y,No,21,Luar Biasa,Sedang,80,1,13,2,Tinggi,6,4,0,5
184,29,0.0,Travel_Frequently,442,Sales,2,Perguruan tinggi,Life Sciences,1,Sedang,Male,44,Tinggi,2,Sales Executive,Sangat Tinggi,Single,4554,20260,1,Y,No,18,Sangat Baik,Rendah,80,0,10,3,Sedang,10,7,0,9
185,34,1.0,Travel_Frequently,988,Human Resources,23,Sarjana,Human Resources,1,Sedang,Female,43,Tinggi,3,Human Resources,Rendah,Divorced,9950,11533,9,Y,Yes,15,Sangat Baik,Tinggi,80,3,11,2,Tinggi,3,2,0,2
186,36,0.0,Travel_Rarely,506,Research & Development,3,Sarjana,Technical Degree,1,Tinggi,Male,30,Tinggi,2,Research Scientist,Sedang,Single,4485,26285,4,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,10,2,Tinggi,8,0,7,7
187,30,0.0,Travel_Rarely,201,Research & Development,5,Sarjana,Technical Degree,1,Sangat Tinggi,Female,84,Tinggi,1,Research Scientist,Rendah,Divorced,3204,10415,5,Y,No,14,Sangat Baik,Sangat Tinggi,80,1,8,3,Tinggi,3,2,2,2
189,27,0.0,Travel_Rarely,269,Research & Development,5,Di bawah perguruan tinggi,Technical Degree,1,Tinggi,Male,42,Sedang,3,Research Director,Sangat Tinggi,Divorced,12808,8842,1,Y,Yes,16,Sangat Baik,Sedang,80,1,9,3,Tinggi,9,8,0,8
190,43,0.0,Travel_Rarely,1001,Research & Development,7,Sarjana,Life Sciences,1,Tinggi,Female,43,Tinggi,3,Healthcare Representative,Rendah,Married,9985,9262,8,Y,No,16,Sangat Baik,Rendah,80,1,10,1,Sedang,1,0,0,0
191,38,0.0,Travel_Rarely,343,Research & Development,15,Perguruan tinggi,Life Sciences,1,Tinggi,Male,92,Sedang,3,Research Director,Sangat Tinggi,Divorced,11510,15682,0,Y,Yes,14,Sangat Baik,Sedang,80,1,12,3,Tinggi,11,10,2,9
194,31,0.0,Travel_Frequently,793,Sales,20,Sarjana,Life Sciences,1,Tinggi,Male,67,Sangat Tinggi,1,Sales Representative,Sangat Tinggi,Married,2791,21981,0,Y,No,12,Sangat Baik,Rendah,80,1,3,4,Tinggi,2,2,2,2
195,30,0.0,Travel_Rarely,501,Sales,27,Doktor,Marketing,1,Tinggi,Male,99,Tinggi,2,Sales Executive,Sangat Tinggi,Divorced,5304,25275,7,Y,No,23,Luar Biasa,Sangat Tinggi,80,1,10,2,Sedang,8,7,7,7
196,44,0.0,Travel_Rarely,1448,Sales,28,Sarjana,Medical,1,Sangat Tinggi,Female,53,Sangat Tinggi,4,Sales Executive,Sangat Tinggi,Married,13320,11737,3,Y,Yes,18,Sangat Baik,Tinggi,80,1,23,2,Tinggi,12,11,11,11
197,23,0.0,Travel_Rarely,650,Research & Development,9,Di bawah perguruan tinggi,Medical,1,Sedang,Male,37,Tinggi,1,Laboratory Technician,Rendah,Married,2500,4344,1,Y,No,14,Sangat Baik,Sangat Tinggi,80,1,5,2,Sangat Tinggi,4,3,0,2
199,21,1.0,Travel_Rarely,1334,Research & Development,10,Sarjana,Life Sciences,1,Tinggi,Female,36,Sedang,1,Laboratory Technician,Rendah,Single,1416,17258,1,Y,No,13,Sangat Baik,Rendah,80,0,1,6,Sedang,1,0,1,0
203,31,0.0,Travel_Rarely,1222,Research & Development,11,Magister,Life Sciences,1,Sangat Tinggi,Male,48,Tinggi,1,Research Scientist,Sangat Tinggi,Married,2356,14871,3,Y,Yes,19,Sangat Baik,Sedang,80,1,8,2,Tinggi,6,4,0,2
204,46,1.0,Travel_Rarely,377,Sales,9,Sarjana,Marketing,1,Rendah,Male,52,Tinggi,3,Sales Executive,Sangat Tinggi,Divorced,10096,15986,4,Y,No,11,Sangat Baik,Rendah,80,1,28,1,Sangat Tinggi,7,7,4,3
205,53,0.0,Travel_Rarely,346,Research & Development,6,Sarjana,Life Sciences,1,Sangat Tinggi,Male,86,Tinggi,2,Laboratory Technician,Sangat Tinggi,Single,2450,10919,2,Y,No,17,Sangat Baik,Sangat Tinggi,80,0,19,4,Tinggi,2,2,2,2
206,49,0.0,Travel_Rarely,1418,Research & Development,1,Sarjana,Technical Degree,1,Tinggi,Female,36,Tinggi,1,Research Scientist,Rendah,Married,3580,10554,2,Y,No,16,Sangat Baik,Sedang,80,1,7,2,Tinggi,4,2,0,2
207,46,0.0,Travel_Rarely,1003,Research & Development,8,Magister,Life Sciences,1,Sangat Tinggi,Female,74,Sedang,2,Research Scientist,Rendah,Divorced,4615,21029,8,Y,Yes,23,Luar Biasa,Rendah,80,3,19,2,Tinggi,16,13,1,7
208,31,0.0,Travel_Rarely,140,Research & Development,12,Di bawah perguruan tinggi,Medical,1,Tinggi,Female,95,Tinggi,1,Research Scientist,Sangat Tinggi,Married,3929,6984,8,Y,Yes,23,Luar Biasa,Tinggi,80,1,7,0,Tinggi,4,2,0,2
210,58,0.0,Travel_Rarely,1055,Research & Development,1,Sarjana,Medical,1,Sangat Tinggi,Female,76,Tinggi,5,Research Director,Rendah,Married,19701,22456,3,Y,Yes,21,Luar Biasa,Tinggi,80,1,32,3,Tinggi,9,8,1,5
211,34,0.0,Non-Travel,1065,Sales,23,Magister,Marketing,1,Sedang,Male,72,Tinggi,2,Sales Executive,Tinggi,Single,4568,10034,0,Y,No,20,Luar Biasa,Tinggi,80,0,10,2,Tinggi,9,5,8,7
213,35,0.0,Travel_Frequently,664,Research & Development,1,Sarjana,Medical,1,Sedang,Male,79,Tinggi,1,Research Scientist,Rendah,Married,2194,5868,4,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,5,2,Sedang,3,2,1,2
214,32,0.0,Travel_Rarely,334,Research & Development,5,Perguruan tinggi,Life Sciences,1,Rendah,Male,80,Sangat Tinggi,1,Research Scientist,Sedang,Divorced,3298,15053,0,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,2,7,5,Sedang,6,2,0,5
215,35,0.0,Travel_Rarely,144,Research & Development,22,Sarjana,Life Sciences,1,Sangat Tinggi,Male,46,Rendah,1,Laboratory Technician,Tinggi,Single,4230,19225,0,Y,No,15,Sangat Baik,Tinggi,80,0,6,2,Tinggi,5,4,4,3
216,19,0.0,Travel_Rarely,265,Research & Development,25,Sarjana,Life Sciences,1,Sedang,Female,57,Sangat Tinggi,1,Research Scientist,Sangat Tinggi,Single,2994,21221,1,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,0,1,2,Tinggi,1,0,0,1
217,28,0.0,Travel_Rarely,866,Sales,5,Sarjana,Medical,1,Sangat Tinggi,Male,84,Tinggi,2,Sales Executive,Rendah,Single,8463,23490,0,Y,No,18,Sangat Baik,Sangat Tinggi,80,0,6,4,Tinggi,5,4,1,3
218,32,1.0,Travel_Rarely,1045,Sales,4,Magister,Medical,1,Sangat Tinggi,Male,32,Rendah,3,Sales Executive,Sangat Tinggi,Married,10400,25812,1,Y,No,11,Sangat Baik,Tinggi,80,0,14,2,Sedang,14,8,9,8
219,43,0.0,Travel_Frequently,422,Research & Development,1,Sarjana,Life Sciences,1,Sangat Tinggi,Female,33,Tinggi,2,Healthcare Representative,Sangat Tinggi,Married,5562,21782,4,Y,No,13,Sangat Baik,Sedang,80,1,12,2,Sedang,5,2,2,2
221,37,0.0,Travel_Rarely,367,Research & Development,25,Perguruan tinggi,Medical,1,Tinggi,Female,52,Sedang,2,Healthcare Representative,Sangat Tinggi,Divorced,5731,17171,7,Y,No,13,Sangat Baik,Tinggi,80,2,9,2,Tinggi,6,2,1,3
223,38,0.0,Travel_Rarely,1261,Research & Development,2,Magister,Life Sciences,1,Sangat Tinggi,Male,88,Tinggi,2,Manufacturing Director,Tinggi,Married,6553,7259,9,Y,No,14,Sangat Baik,Sedang,80,0,14,3,Tinggi,1,0,0,0
224,30,0.0,Travel_Rarely,1240,Human Resources,9,Sarjana,Human Resources,1,Tinggi,Male,48,Tinggi,2,Human Resources,Sangat Tinggi,Married,6347,13982,0,Y,Yes,19,Sangat Baik,Sangat Tinggi,80,0,12,2,Rendah,11,9,4,7
225,53,0.0,Travel_Rarely,1436,Sales,6,Perguruan tinggi,Marketing,1,Sedang,Male,34,Tinggi,2,Sales Representative,Tinggi,Married,2306,16047,2,Y,Yes,20,Luar Biasa,Sangat Tinggi,80,1,13,3,Rendah,7,7,4,5
226,42,0.0,Travel_Rarely,635,Sales,1,Di bawah perguruan tinggi,Life Sciences,1,Sedang,Male,99,Tinggi,2,Sales Executive,Tinggi,Married,4907,24532,1,Y,No,25,Luar Biasa,Tinggi,80,0,20,3,Tinggi,20,16,11,6
227,30,0.0,Travel_Frequently,160,Research & Development,3,Sarjana,Medical,1,Tinggi,Female,71,Tinggi,1,Research Scientist,Tinggi,Divorced,2083,22653,1,Y,No,20,Luar Biasa,Tinggi,80,1,1,2,Tinggi,1,0,0,0
229,25,1.0,Travel_Rarely,867,Sales,19,Perguruan tinggi,Marketing,1,Tinggi,Male,36,Sedang,1,Sales Representative,Sedang,Married,2413,18798,1,Y,Yes,18,Sangat Baik,Tinggi,80,3,1,2,Tinggi,1,0,0,0
230,53,0.0,Travel_Rarely,447,Research & Development,2,Sarjana,Medical,1,Sangat Tinggi,Male,39,Sangat Tinggi,4,Research Director,Sedang,Single,16598,19764,4,Y,No,12,Sangat Baik,Sedang,80,0,35,2,Sedang,9,8,8,8
233,29,0.0,Travel_Rarely,1090,Sales,10,Sarjana,Marketing,1,Sangat Tinggi,Male,83,Tinggi,1,Sales Representative,Sedang,Divorced,2297,17967,1,Y,No,14,Sangat Baik,Sangat Tinggi,80,2,2,2,Tinggi,2,2,2,2
234,42,1.0,Travel_Frequently,481,Sales,12,Sarjana,Life Sciences,1,Tinggi,Male,44,Tinggi,4,Sales Executive,Rendah,Single,13758,2447,0,Y,Yes,12,Sangat Baik,Sedang,80,0,22,2,Sedang,21,9,13,14
235,34,0.0,Travel_Frequently,702,Research & Development,16,Magister,Life Sciences,1,Tinggi,Female,100,Sedang,1,Research Scientist,Sangat Tinggi,Single,2553,8306,1,Y,No,16,Sangat Baik,Tinggi,80,0,6,3,Tinggi,5,2,1,3
236,28,0.0,Travel_Rarely,1169,Human Resources,8,Perguruan tinggi,Medical,1,Sedang,Male,63,Sedang,1,Human Resources,Sangat Tinggi,Divorced,4936,23965,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,6,6,Tinggi,5,1,0,4
237,43,0.0,Travel_Rarely,1034,Sales,16,Sarjana,Marketing,1,Sangat Tinggi,Female,80,Tinggi,4,Manager,Sangat Tinggi,Married,16064,7744,5,Y,Yes,22,Luar Biasa,Tinggi,80,1,22,3,Tinggi,17,13,1,9
239,37,0.0,Travel_Rarely,228,Sales,6,Magister,Medical,1,Tinggi,Male,98,Tinggi,2,Sales Executive,Sangat Tinggi,Married,6502,22825,4,Y,No,14,Sangat Baik,Sedang,80,1,7,5,Sangat Tinggi,5,4,0,1
240,44,0.0,Travel_Rarely,1112,Human Resources,1,Magister,Life Sciences,1,Rendah,Female,50,Sedang,2,Human Resources,Tinggi,Single,5985,26894,4,Y,No,11,Sangat Baik,Sedang,80,0,10,1,Sangat Tinggi,2,2,0,2
241,34,0.0,Non-Travel,999,Research & Development,26,Di bawah perguruan tinggi,Technical Degree,1,Rendah,Female,92,Sedang,1,Research Scientist,Tinggi,Divorced,2029,15891,1,Y,No,20,Luar Biasa,Tinggi,80,3,5,2,Tinggi,5,4,0,0
244,28,0.0,Travel_Rarely,304,Sales,9,Magister,Life Sciences,1,Sedang,Male,92,Tinggi,2,Sales Executive,Sangat Tinggi,Single,5253,20750,1,Y,No,16,Sangat Baik,Sangat Tinggi,80,0,7,1,Tinggi,7,5,0,7
245,40,0.0,Travel_Rarely,300,Sales,26,Sarjana,Marketing,1,Tinggi,Male,74,Tinggi,2,Sales Executive,Rendah,Married,8396,22217,1,Y,No,14,Sangat Baik,Sedang,80,1,8,3,Sedang,7,7,7,5
246,34,0.0,Travel_Rarely,1111,Sales,8,Perguruan tinggi,Life Sciences,1,Tinggi,Female,93,Tinggi,2,Sales Executive,Rendah,Married,6500,13305,5,Y,No,17,Sangat Baik,Sedang,80,1,6,1,Tinggi,3,2,1,2
247,44,0.0,Travel_Rarely,625,Research & Development,4,Sarjana,Medical,1,Sangat Tinggi,Male,50,Tinggi,2,Healthcare Representative,Sedang,Single,5933,5197,9,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,10,2,Sedang,5,2,2,3
248,25,0.0,Travel_Rarely,180,Research & Development,2,Di bawah perguruan tinggi,Medical,1,Rendah,Male,65,Sangat Tinggi,1,Research Scientist,Rendah,Single,3424,21632,7,Y,No,13,Sangat Baik,Tinggi,80,0,6,3,Sedang,4,3,0,1
249,34,1.0,Travel_Rarely,699,Research & Development,6,Di bawah perguruan tinggi,Medical,1,Sedang,Male,83,Tinggi,1,Research Scientist,Rendah,Single,2960,17102,2,Y,No,11,Sangat Baik,Tinggi,80,0,8,2,Tinggi,4,2,1,3
250,60,0.0,Travel_Rarely,422,Research & Development,7,Sarjana,Life Sciences,1,Rendah,Female,41,Tinggi,5,Manager,Rendah,Married,19566,3854,5,Y,No,11,Sangat Baik,Sangat Tinggi,80,0,33,5,Rendah,29,8,11,10
251,32,0.0,Travel_Rarely,601,Sales,7,Doktor,Marketing,1,Sangat Tinggi,Male,97,Tinggi,2,Sales Executive,Sangat Tinggi,Married,9204,23343,4,Y,No,12,Sangat Baik,Tinggi,80,1,7,3,Sedang,4,3,0,3
253,36,0.0,Travel_Rarely,188,Research & Development,7,Magister,Other,1,Sedang,Male,65,Tinggi,1,Research Scientist,Sangat Tinggi,Single,4678,23293,2,Y,No,18,Sangat Baik,Tinggi,80,0,8,6,Tinggi,6,2,0,1
255,32,0.0,Non-Travel,1109,Research & Development,29,Magister,Medical,1,Sangat Tinggi,Female,69,Tinggi,1,Laboratory Technician,Tinggi,Single,4025,11135,9,Y,No,12,Sangat Baik,Sedang,80,0,10,2,Tinggi,8,7,7,7
256,42,0.0,Travel_Rarely,1147,Human Resources,10,Sarjana,Human Resources,1,Tinggi,Female,31,Tinggi,4,Manager,Rendah,Married,16799,16616,0,Y,No,14,Sangat Baik,Tinggi,80,1,21,5,Tinggi,20,7,0,9
258,40,1.0,Travel_Rarely,575,Sales,22,Perguruan tinggi,Marketing,1,Tinggi,Male,68,Sedang,2,Sales Executive,Tinggi,Married,6380,6110,2,Y,Yes,12,Sangat Baik,Rendah,80,2,8,6,Tinggi,6,4,1,0
260,25,1.0,Travel_Rarely,240,Sales,5,Sarjana,Marketing,1,Tinggi,Male,46,Sedang,2,Sales Executive,Tinggi,Single,5744,26959,1,Y,Yes,11,Sangat Baik,Sangat Tinggi,80,0,6,1,Tinggi,6,4,0,3
262,24,0.0,Travel_Rarely,1127,Research & Development,18,Di bawah perguruan tinggi,Life Sciences,1,Sedang,Male,52,Tinggi,1,Laboratory Technician,Tinggi,Married,2774,13257,0,Y,No,12,Sangat Baik,Tinggi,80,1,6,2,Tinggi,5,3,1,2
263,35,0.0,Travel_Rarely,1137,Research & Development,21,Di bawah perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,51,Tinggi,2,Healthcare Representative,Sangat Tinggi,Married,4014,19170,1,Y,Yes,25,Luar Biasa,Sangat Tinggi,80,1,10,2,Rendah,10,6,0,7
264,48,0.0,Travel_Rarely,817,Sales,2,Di bawah perguruan tinggi,Marketing,1,Sedang,Male,56,Sangat Tinggi,2,Sales Executive,Sedang,Married,8120,18597,3,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,12,3,Tinggi,2,2,2,2
265,50,0.0,Travel_Rarely,1126,Research & Development,1,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,66,Tinggi,4,Research Director,Sangat Tinggi,Divorced,17399,6615,9,Y,No,22,Luar Biasa,Tinggi,80,1,32,1,Sedang,5,4,1,3
266,54,0.0,Travel_Rarely,685,Research & Development,3,Sarjana,Life Sciences,1,Sangat Tinggi,Male,85,Tinggi,4,Research Director,Sangat Tinggi,Married,17779,23474,3,Y,No,14,Sangat Baik,Rendah,80,0,36,2,Tinggi,10,9,0,9
267,30,0.0,Travel_Rarely,202,Sales,2,Di bawah perguruan tinggi,Technical Degree,1,Tinggi,Male,72,Tinggi,1,Sales Representative,Sedang,Married,2476,17434,1,Y,No,18,Sangat Baik,Rendah,80,1,1,3,Tinggi,1,0,0,0
268,31,1.0,Travel_Rarely,542,Sales,20,Sarjana,Life Sciences,1,Sedang,Female,71,Rendah,2,Sales Executive,Tinggi,Married,4559,24788,3,Y,Yes,11,Sangat Baik,Tinggi,80,1,4,2,Tinggi,2,2,2,2
269,39,1.0,Travel_Rarely,1162,Sales,3,Perguruan tinggi,Medical,1,Sangat Tinggi,Female,41,Tinggi,2,Sales Executive,Tinggi,Married,5238,17778,4,Y,Yes,18,Sangat Baik,Rendah,80,0,12,3,Sedang,1,0,0,0
270,51,1.0,Travel_Frequently,1150,Research & Development,8,Magister,Life Sciences,1,Rendah,Male,53,Rendah,3,Manufacturing Director,Sangat Tinggi,Single,10650,25150,2,Y,No,15,Sangat Baik,Sangat Tinggi,80,0,18,2,Tinggi,4,2,0,3
271,44,0.0,Non-Travel,981,Research & Development,5,Sarjana,Life Sciences,1,Tinggi,Male,90,Sedang,1,Laboratory Technician,Tinggi,Single,3162,7973,3,Y,No,14,Sangat Baik,Sangat Tinggi,80,0,7,5,Tinggi,5,2,0,3
272,50,0.0,Travel_Rarely,989,Research & Development,7,Perguruan tinggi,Medical,1,Sedang,Female,43,Sedang,5,Research Director,Tinggi,Divorced,18740,16701,5,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,1,29,2,Sedang,27,3,13,8
274,32,0.0,Travel_Rarely,548,Research & Development,1,Sarjana,Life Sciences,1,Sedang,Male,66,Tinggi,2,Research Scientist,Sedang,Married,6220,7346,1,Y,No,17,Sangat Baik,Sedang,80,2,10,3,Tinggi,10,4,0,9
275,44,0.0,Travel_Rarely,1199,Research & Development,4,Perguruan tinggi,Life Sciences,1,Tinggi,Male,92,Sangat Tinggi,5,Manager,Rendah,Divorced,19190,17477,1,Y,No,14,Sangat Baik,Sangat Tinggi,80,2,26,4,Sedang,25,9,14,13
277,53,0.0,Travel_Rarely,1219,Sales,2,Magister,Life Sciences,1,Rendah,Female,78,Sedang,4,Manager,Sangat Tinggi,Married,15427,22021,2,Y,No,16,Sangat Baik,Tinggi,80,0,31,3,Tinggi,25,8,3,7
279,55,0.0,Travel_Rarely,1117,Sales,18,Doktor,Life Sciences,1,Rendah,Female,83,Tinggi,4,Manager,Sedang,Single,16835,9873,3,Y,No,23,Luar Biasa,Sangat Tinggi,80,0,37,2,Tinggi,10,9,7,7
280,38,0.0,Non-Travel,152,Sales,10,Sarjana,Technical Degree,1,Tinggi,Female,85,Tinggi,2,Sales Executive,Sangat Tinggi,Single,5666,19899,1,Y,Yes,13,Sangat Baik,Sedang,80,0,6,1,Tinggi,5,3,1,3
281,34,1.0,Travel_Rarely,1107,Human Resources,9,Magister,Technical Degree,1,Rendah,Female,52,Tinggi,1,Human Resources,Tinggi,Married,2742,3072,1,Y,No,15,Sangat Baik,Sangat Tinggi,80,0,2,0,Tinggi,2,2,2,2
282,36,0.0,Travel_Rarely,796,Research & Development,12,Doktor,Medical,1,Sangat Tinggi,Female,51,Sedang,3,Manufacturing Director,Sangat Tinggi,Single,8858,15669,0,Y,No,11,Sangat Baik,Sedang,80,0,15,2,Sedang,14,8,7,8
283,57,0.0,Travel_Rarely,334,Research & Development,24,Perguruan tinggi,Life Sciences,1,Tinggi,Male,83,Sangat Tinggi,3,Healthcare Representative,Sangat Tinggi,Divorced,9439,23402,3,Y,Yes,16,Sangat Baik,Sedang,80,1,12,2,Rendah,5,3,1,4
285,36,0.0,Travel_Rarely,172,Research & Development,4,Magister,Life Sciences,1,Rendah,Male,37,Sedang,2,Laboratory Technician,Sangat Tinggi,Single,5810,22604,1,Y,No,16,Sangat Baik,Tinggi,80,0,10,2,Sedang,10,4,1,8
